,산업에너지소비량,지연전류무효전력량,선행전류무효전력량,CO2배출량,지연전류량,선행전류량,부하량구분,측정일
23198,55.55,30.49,0.0,0.03,87.66,100.0,Maximum_Load,2024-08-29 15:45:00
23199,56.38,32.15,0.0,0.03,86.87,100.0,Maximum_Load,2024-08-29 16:00:00
23200,57.67,32.18,0.0,0.03,87.32,100.0,Maximum_Load,2024-08-29 16:15:00
23201,47.66,22.9,0.0,0.02,90.14,100.0,Maximum_Load,2024-08-29 16:30:00
23202,48.56,23.26,0.0,0.02,90.19,100.0,Maximum_Load,2024-08-29 16:45:00
23203,43.24,15.19,0.0,0.02,94.35,100.0,Maximum_Load,2024-08-29 17:00:00
23204,42.48,10.87,0.0,0.02,96.88,100.0,Medium_Load,2024-08-29 17:15:00
23205,39.35,12.2,0.0,0.02,95.51,100.0,Medium_Load,2024-08-29 17:30:00
23206,41.44,9.18,0.4,0.02,97.63,100.0,Medium_Load,2024-08-29 17:45:00
23207,47.38,8.89,0.97,0.02,98.28,99.98,Medium_Load,2024-08-29 18:00:00
23208,100.58,45.61,0.0,0.05,91.07,100.0,Medium_Load,2024-08-29 18:15:00
23209,77.4,37.55,0.0,0.04,89.97,100.0,Medium_Load,2024-08-29 18:30:00
23210,39.92,23.47,0.0,0.02,86.21,100.0,Medium_Load,2024-08-29 18:45:00
23211,40.61,18.94,0.0,0.02,90.63,100.0,Medium_Load,2024-08-29 19:00:00
23212,39.89,18.5,0.04,0.02,90.72,100.0,Medium_Load,2024-08-29 19:15:00
23213,37.33,16.88,0.11,0.02,91.12,100.0,Medium_Load,2024-08-29 19:30:00
23214,40.86,17.32,0.07,0.02,92.07,100.0,Medium_Load,2024-08-29 19:45:00
23215,33.12,11.12,0.22,0.02,94.8,100.0,Medium_Load,2024-08-29 20:00:00
23216,38.52,21.92,0.0,0.02,86.91,100.0,Medium_Load,2024-08-29 20:15:00
23217,34.42,18.72,0.07,0.02,87.85,100.0,Medium_Load,2024-08-29 20:30:00
23218,32.22,6.37,0.14,0.01,98.1,100.0,Medium_Load,2024-08-29 20:45:00
23219,24.44,4.68,4.86,0.01,98.22,98.08,Medium_Load,2024-08-29 21:00:00
23220,3.74,0.0,13.21,0.0,100.0,27.24,Medium_Load,2024-08-29 21:15:00
23221,4.25,0.0,18.5,0.0,100.0,22.39,Medium_Load,2024-08-29 21:30:00
23222,3.89,0.0,18.9,0.0,100.0,20.16,Medium_Load,2024-08-29 21:45:00
23223,3.64,0.0,18.14,0.0,100.0,19.67,Medium_Load,2024-08-29 22:00:00
23224,3.53,1.26,3.31,0.0,94.18,72.95,Medium_Load,2024-08-29 22:15:00
23225,3.31,5.9,0.0,0.0,48.93,100.0,Medium_Load,2024-08-29 22:30:00
23226,2.88,5.69,0.0,0.0,45.16,100.0,Medium_Load,2024-08-29 22:45:00
23227,3.38,6.8,0.0,0.0,44.51,100.0,Medium_Load,2024-08-29 23:00:00
23228,2.77,5.26,0.0,0.0,46.6,100.0,Light_Load,2024-08-29 23:15:00
23229,2.63,4.86,0.0,0.0,47.59,100.0,Light_Load,2024-08-29 23:30:00
23230,2.7,4.93,0.0,0.0,48.03,100.0,Light_Load,2024-08-29 23:45:00
23231,2.74,4.86,0.0,0.0,49.11,100.0,Light_Load,2024-08-29 00:00:00
23232,2.74,5.04,0.0,0.0,47.76,100.0,Light_Load,2024-08-30 00:15:00
23233,2.7,5.18,0.0,0.0,46.22,100.0,Light_Load,2024-08-30 00:30:00
23234,2.7,4.93,0.0,0.0,48.03,100.0,Light_Load,2024-08-30 00:45:00
23235,2.7,5.11,0.0,0.0,46.72,100.0,Light_Load,2024-08-30 01:00:00
23236,2.7,5.11,0.0,0.0,46.72,100.0,Light_Load,2024-08-30 01:15:00
23237,2.7,5.08,0.0,0.0,46.93,100.0,Light_Load,2024-08-30 01:30:00
23238,2.74,5.18,0.0,0.0,46.76,100.0,Light_Load,2024-08-30 01:45:00
23239,2.77,5.22,0.0,0.0,46.87,100.0,Light_Load,2024-08-30 02:00:00
23240,2.7,5.22,0.0,0.0,45.94,100.0,Light_Load,2024-08-30 02:15:00
23241,2.74,5.36,0.0,0.0,45.52,100.0,Light_Load,2024-08-30 02:30:00
23242,2.99,5.29,0.0,0.0,49.21,100.0,Light_Load,2024-08-30 02:45:00
23243,3.2,5.29,0.0,0.0,51.76,100.0,Light_Load,2024-08-30 03:00:00
23244,2.81,5.29,0.0,0.0,46.91,100.0,Light_Load,2024-08-30 03:15:00
23245,2.74,5.4,0.0,0.0,45.25,100.0,Light_Load,2024-08-30 03:30:00
23246,2.74,5.4,0.0,0.0,45.25,100.0,Light_Load,2024-08-30 03:45:00
23247,2.74,5.47,0.0,0.0,44.79,100.0,Light_Load,2024-08-30 04:00:00
23248,3.02,6.12,0.0,0.0,44.25,100.0,Light_Load,2024-08-30 04:15:00
23249,3.38,6.73,0.0,0.0,44.88,100.0,Light_Load,2024-08-30 04:30:00
23250,2.81,5.54,0.0,0.0,45.24,100.0,Light_Load,2024-08-30 04:45:00
23251,2.77,5.54,0.0,0.0,44.72,100.0,Light_Load,2024-08-30 05:00:00
23252,2.77,5.72,0.0,0.0,43.58,100.0,Light_Load,2024-08-30 05:15:00
23253,2.74,5.76,0.0,0.0,42.96,100.0,Light_Load,2024-08-30 05:30:00
23254,2.74,5.72,0.0,0.0,43.2,100.0,Light_Load,2024-08-30 05:45:00
23255,2.7,5.58,0.0,0.0,43.56,100.0,Light_Load,2024-08-30 06:00:00
23256,2.74,5.47,0.0,0.0,44.79,100.0,Light_Load,2024-08-30 06:15:00
23257,2.7,5.22,0.0,0.0,45.94,100.0,Light_Load,2024-08-30 06:30:00
23258,2.74,5.33,0.0,0.0,45.72,100.0,Light_Load,2024-08-30 06:45:00
23259,2.88,5.44,0.0,0.0,46.79,100.0,Light_Load,2024-08-30 07:00:00
23260,3.06,5.47,0.0,0.0,48.82,100.0,Light_Load,2024-08-30 07:15:00
23261,3.31,4.82,0.0,0.0,56.61,100.0,Light_Load,2024-08-30 07:30:00
23262,3.85,4.68,0.0,0.0,63.53,100.0,Light_Load,2024-08-30 07:45:00
23263,3.6,4.46,0.0,0.0,62.81,100.0,Light_Load,2024-08-30 08:00:00
23264,26.14,25.88,0.0,0.01,71.06,100.0,Light_Load,2024-08-30 08:15:00
23265,45.65,47.84,0.0,0.02,69.04,100.0,Light_Load,2024-08-30 08:30:00
23266,58.03,63.86,0.0,0.03,67.25,100.0,Light_Load,2024-08-30 08:45:00
23267,88.99,52.24,0.0,0.04,86.24,100.0,Light_Load,2024-08-30 09:00:00
23268,113.04,60.88,0.0,0.05,88.04,100.0,Medium_Load,2024-08-30 09:15:00
23269,112.68,55.62,0.0,0.05,89.67,100.0,Medium_Load,2024-08-30 09:30:00
23270,54.32,28.19,0.0,0.02,88.76,100.0,Medium_Load,2024-08-30 09:45:00
23271,58.54,32.76,0.0,0.03,87.26,100.0,Medium_Load,2024-08-30 10:00:00
23272,52.92,26.75,0.0,0.02,89.25,100.0,Maximum_Load,2024-08-30 10:15:00
23273,53.6,28.15,0.0,0.02,88.53,100.0,Maximum_Load,2024-08-30 10:30:00
23274,44.21,20.95,0.0,0.02,90.37,100.0,Maximum_Load,2024-08-30 10:45:00
23275,49.03,22.97,0.0,0.02,90.55,100.0,Maximum_Load,2024-08-30 11:00:00
23276,61.52,44.93,0.0,0.03,80.76,100.0,Maximum_Load,2024-08-30 11:15:00
23277,60.01,44.78,0.0,0.03,80.15,100.0,Maximum_Load,2024-08-30 11:30:00
23278,61.56,46.44,0.0,0.03,79.83,100.0,Maximum_Load,2024-08-30 11:45:00
23279,48.28,35.93,0.43,0.02,80.22,100.0,Maximum_Load,2024-08-30 12:00:00
23280,4.46,0.0,9.86,0.0,100.0,41.21,Medium_Load,2024-08-30 12:15:00
23281,5.54,0.0,19.51,0.0,100.0,27.32,Medium_Load,2024-08-30 12:30:00
23282,5.44,0.0,18.29,0.0,100.0,28.51,Medium_Load,2024-08-30 12:45:00
23283,8.5,0.25,15.73,0.0,99.96,47.54,Medium_Load,2024-08-30 13:00:00
23284,37.44,12.89,0.47,0.02,94.55,99.99,Maximum_Load,2024-08-30 13:15:00
23285,44.64,23.22,0.0,0.02,88.72,100.0,Maximum_Load,2024-08-30 13:30:00
23286,53.03,30.42,0.0,0.02,86.74,100.0,Maximum_Load,2024-08-30 13:45:00
23287,56.77,33.55,0.0,0.03,86.09,100.0,Maximum_Load,2024-08-30 14:00:00
23288,56.12,32.26,0.0,0.03,86.7,100.0,Maximum_Load,2024-08-30 14:15:00
23289,58.97,34.63,0.0,0.03,86.23,100.0,Maximum_Load,2024-08-30 14:30:00
23290,56.77,32.87,0.0,0.03,86.54,100.0,Maximum_Load,2024-08-30 14:45:00
23291,40.32,18.86,0.0,0.02,90.58,100.0,Maximum_Load,2024-08-30 15:00:00
23292,48.17,24.41,0.0,0.02,89.2,100.0,Maximum_Load,2024-08-30 15:15:00
23293,44.42,20.84,0.0,0.02,90.53,100.0,Maximum_Load,2024-08-30 15:30:00
23294,55.55,32.47,0.0,0.03,86.33,100.0,Maximum_Load,2024-08-30 15:45:00
23295,55.87,31.75,0.0,0.03,86.94,100.0,Maximum_Load,2024-08-30 16:00:00
23296,58.14,32.8,0.0,0.03,87.1,100.0,Maximum_Load,2024-08-30 16:15:00
23297,56.12,30.71,0.0,0.03,87.72,100.0,Maximum_Load,2024-08-30 16:30:00
23298,51.98,25.92,0.0,0.02,89.49,100.0,Maximum_Load,2024-08-30 16:45:00
23299,55.19,27.58,0.0,0.03,89.45,100.0,Maximum_Load,2024-08-30 17:00:00
23300,47.41,18.18,0.0,0.02,93.37,100.0,Medium_Load,2024-08-30 17:15:00
23301,43.92,12.2,0.9,0.02,96.35,99.98,Medium_Load,2024-08-30 17:30:00
23302,28.4,0.22,3.1,0.01,100.0,99.41,Medium_Load,2024-08-30 17:45:00
23303,28.69,0.22,2.77,0.01,100.0,99.54,Medium_Load,2024-08-30 18:00:00
23304,31.82,10.37,0.54,0.01,95.08,99.99,Medium_Load,2024-08-30 18:15:00
23305,44.03,26.6,0.0,0.02,85.59,100.0,Medium_Load,2024-08-30 18:30:00
23306,36.76,15.52,0.0,0.02,92.13,100.0,Medium_Load,2024-08-30 18:45:00
23307,36.22,9.5,0.0,0.02,96.73,100.0,Medium_Load,2024-08-30 19:00:00
23308,43.49,15.8,0.0,0.02,93.99,100.0,Medium_Load,2024-08-30 19:15:00
23309,40.25,12.92,0.0,0.02,95.21,100.0,Medium_Load,2024-08-30 19:30:00
23310,44.71,17.6,0.0,0.02,93.05,100.0,Medium_Load,2024-08-30 19:45:00
23311,43.67,18.83,0.0,0.02,91.83,100.0,Medium_Load,2024-08-30 20:00:00
23312,37.94,13.86,0.0,0.02,93.93,100.0,Medium_Load,2024-08-30 20:15:00
23313,36.4,10.69,0.0,0.02,95.95,100.0,Medium_Load,2024-08-30 20:30:00
23314,53.71,25.56,0.0,0.02,90.3,100.0,Medium_Load,2024-08-30 20:45:00
23315,19.22,2.81,6.62,0.01,98.95,94.55,Medium_Load,2024-08-30 21:00:00
23316,4.46,0.0,18.68,0.0,100.0,23.22,Medium_Load,2024-08-30 21:15:00
23317,4.03,0.0,18.47,0.0,100.0,21.32,Medium_Load,2024-08-30 21:30:00
23318,4.07,0.0,18.04,0.0,100.0,22.01,Medium_Load,2024-08-30 21:45:00
23319,3.85,0.0,17.35,0.0,100.0,21.66,Medium_Load,2024-08-30 22:00:00
23320,3.67,1.15,2.59,0.0,95.42,81.7,Medium_Load,2024-08-30 22:15:00
23321,3.6,5.51,0.0,0.0,54.7,100.0,Medium_Load,2024-08-30 22:30:00
23322,3.82,6.62,0.0,0.0,49.98,100.0,Medium_Load,2024-08-30 22:45:00
23323,4.64,7.88,0.0,0.0,50.74,100.0,Medium_Load,2024-08-30 23:00:00
23324,3.06,5.33,0.0,0.0,49.79,100.0,Light_Load,2024-08-30 23:15:00
23325,2.92,4.9,0.0,0.0,51.19,100.0,Light_Load,2024-08-30 23:30:00
23326,2.95,4.86,0.0,0.0,51.89,100.0,Light_Load,2024-08-30 23:45:00
23327,2.95,4.97,0.0,0.0,51.04,100.0,Light_Load,2024-08-30 00:00:00
23328,2.95,5.18,0.0,0.0,49.49,100.0,Light_Load,2024-08-31 00:15:00
23329,3.02,5.15,0.0,0.0,50.58,100.0,Light_Load,2024-08-31 00:30:00
23330,3.02,5.18,0.0,0.0,50.37,100.0,Light_Load,2024-08-31 00:45:00
23331,3.02,5.29,0.0,0.0,49.58,100.0,Light_Load,2024-08-31 01:00:00
23332,3.02,5.18,0.0,0.0,50.37,100.0,Light_Load,2024-08-31 01:15:00
23333,2.95,5.29,0.0,0.0,48.7,100.0,Light_Load,2024-08-31 01:30:00
23334,2.99,5.18,0.0,0.0,49.99,100.0,Light_Load,2024-08-31 01:45:00
23335,3.06,5.22,0.0,0.0,50.57,100.0,Light_Load,2024-08-31 02:00:00
23336,2.99,5.26,0.0,0.0,49.42,100.0,Light_Load,2024-08-31 02:15:00
23337,2.95,5.33,0.0,0.0,48.42,100.0,Light_Load,2024-08-31 02:30:00
23338,3.02,5.47,0.0,0.0,48.33,100.0,Light_Load,2024-08-31 02:45:00
23339,3.49,6.19,0.0,0.0,49.11,100.0,Light_Load,2024-08-31 03:00:00
23340,3.17,5.54,0.0,0.0,49.66,100.0,Light_Load,2024-08-31 03:15:00
23341,3.06,5.4,0.0,0.0,49.3,100.0,Light_Load,2024-08-31 03:30:00
23342,3.53,6.26,0.0,0.0,49.12,100.0,Light_Load,2024-08-31 03:45:00
23343,3.46,6.08,0.0,0.0,49.46,100.0,Light_Load,2024-08-31 04:00:00
23344,3.02,5.58,0.0,0.0,47.6,100.0,Light_Load,2024-08-31 04:15:00
23345,3.02,5.58,0.0,0.0,47.6,100.0,Light_Load,2024-08-31 04:30:00
23346,3.02,5.58,0.0,0.0,47.6,100.0,Light_Load,2024-08-31 04:45:00
23347,3.13,5.72,0.0,0.0,48.0,100.0,Light_Load,2024-08-31 05:00:00
23348,3.06,5.94,0.0,0.0,45.8,100.0,Light_Load,2024-08-31 05:15:00
23349,3.06,5.9,0.0,0.0,46.04,100.0,Light_Load,2024-08-31 05:30:00
23350,3.02,5.83,0.0,0.0,46.0,100.0,Light_Load,2024-08-31 05:45:00
23351,3.02,5.83,0.0,0.0,46.0,100.0,Light_Load,2024-08-31 06:00:00
23352,3.02,5.9,0.0,0.0,45.56,100.0,Light_Load,2024-08-31 06:15:00
23353,3.06,5.87,0.0,0.0,46.23,100.0,Light_Load,2024-08-31 06:30:00
23354,3.53,6.08,0.0,0.0,50.21,100.0,Light_Load,2024-08-31 06:45:00
23355,3.24,5.65,0.0,0.0,49.75,100.0,Light_Load,2024-08-31 07:00:00
23356,2.99,5.51,0.0,0.0,47.7,100.0,Light_Load,2024-08-31 07:15:00
23357,3.02,5.44,0.0,0.0,48.54,100.0,Light_Load,2024-08-31 07:30:00
23358,3.17,5.54,0.0,0.0,49.66,100.0,Light_Load,2024-08-31 07:45:00
23359,3.28,5.65,0.0,0.0,50.21,100.0,Light_Load,2024-08-31 08:00:00
23360,17.17,18.32,0.0,0.01,68.38,100.0,Light_Load,2024-08-31 08:15:00
23361,32.44,34.13,0.0,0.01,68.89,100.0,Light_Load,2024-08-31 08:30:00
23362,32.11,31.46,0.0,0.01,71.43,100.0,Light_Load,2024-08-31 08:45:00
23363,37.4,12.24,0.0,0.02,95.04,100.0,Light_Load,2024-08-31 09:00:00
23364,47.09,19.94,0.0,0.02,92.08,100.0,Medium_Load,2024-08-31 09:15:00
23365,32.9,8.71,0.0,0.02,96.67,100.0,Medium_Load,2024-08-31 09:30:00
23366,42.77,14.44,0.0,0.02,94.75,100.0,Medium_Load,2024-08-31 09:45:00
23367,41.11,15.91,0.0,0.02,93.26,100.0,Medium_Load,2024-08-31 10:00:00
23368,49.46,19.4,0.0,0.02,93.09,100.0,Maximum_Load,2024-08-31 10:15:00
23369,38.88,11.59,0.0,0.02,95.83,100.0,Maximum_Load,2024-08-31 10:30:00
23370,50.62,22.32,0.0,0.02,91.5,100.0,Maximum_Load,2024-08-31 10:45:00
23371,32.94,8.06,0.0,0.02,97.13,100.0,Maximum_Load,2024-08-31 11:00:00
23372,28.15,10.19,0.0,0.01,94.03,100.0,Maximum_Load,2024-08-31 11:15:00
23373,25.78,9.18,0.0,0.01,94.21,100.0,Maximum_Load,2024-08-31 11:30:00
23374,25.7,8.93,0.18,0.01,94.46,100.0,Maximum_Load,2024-08-31 11:45:00
23375,25.31,9.86,0.0,0.01,93.18,100.0,Maximum_Load,2024-08-31 12:00:00
23376,25.6,11.05,0.0,0.01,91.81,100.0,Medium_Load,2024-08-31 12:15:00
23377,25.34,10.15,0.11,0.01,92.83,100.0,Medium_Load,2024-08-31 12:30:00
23378,25.49,1.33,0.86,0.01,99.86,99.94,Medium_Load,2024-08-31 12:45:00
23379,25.49,1.37,0.83,0.01,99.86,99.95,Medium_Load,2024-08-31 13:00:00
23380,25.49,0.97,1.19,0.01,99.93,99.89,Maximum_Load,2024-08-31 13:15:00
23381,28.19,0.65,1.33,0.01,99.97,99.89,Maximum_Load,2024-08-31 13:30:00
23382,27.61,0.47,1.44,0.01,99.99,99.86,Maximum_Load,2024-08-31 13:45:00
23383,27.04,0.43,1.44,0.01,99.99,99.86,Maximum_Load,2024-08-31 14:00:00
23384,27.43,0.47,1.44,0.01,99.99,99.86,Maximum_Load,2024-08-31 14:15:00
23385,26.86,0.58,1.98,0.01,99.98,99.73,Maximum_Load,2024-08-31 14:30:00
23386,26.78,0.79,2.09,0.01,99.96,99.7,Maximum_Load,2024-08-31 14:45:00
23387,27.14,1.44,1.8,0.01,99.86,99.78,Maximum_Load,2024-08-31 15:00:00
23388,26.57,0.61,2.05,0.01,99.97,99.7,Maximum_Load,2024-08-31 15:15:00
23389,26.17,0.58,1.94,0.01,99.98,99.73,Maximum_Load,2024-08-31 15:30:00
23390,26.42,0.68,1.8,0.01,99.97,99.77,Maximum_Load,2024-08-31 15:45:00
23391,25.99,0.65,1.73,0.01,99.97,99.78,Maximum_Load,2024-08-31 16:00:00
23392,25.92,0.76,1.51,0.01,99.96,99.83,Maximum_Load,2024-08-31 16:15:00
23393,26.53,0.65,1.94,0.01,99.97,99.73,Maximum_Load,2024-08-31 16:30:00
23394,26.32,0.58,1.84,0.01,99.98,99.76,Maximum_Load,2024-08-31 16:45:00
23395,26.32,0.72,1.66,0.01,99.96,99.8,Maximum_Load,2024-08-31 17:00:00
23396,26.06,0.86,1.44,0.01,99.95,99.85,Medium_Load,2024-08-31 17:15:00
23397,25.02,0.83,1.3,0.01,99.95,99.87,Medium_Load,2024-08-31 17:30:00
23398,25.85,2.3,0.97,0.01,99.61,99.93,Medium_Load,2024-08-31 17:45:00
23399,24.34,6.12,0.68,0.01,96.98,99.96,Medium_Load,2024-08-31 18:00:00
23400,25.74,9.83,0.0,0.01,93.42,100.0,Medium_Load,2024-08-31 18:15:00
23401,6.44,1.08,8.28,0.0,98.62,61.39,Medium_Load,2024-08-31 18:30:00
23402,3.49,0.0,16.88,0.0,100.0,20.25,Medium_Load,2024-08-31 18:45:00
23403,3.49,0.0,16.63,0.0,100.0,20.54,Medium_Load,2024-08-31 19:00:00
23404,3.6,0.0,17.21,0.0,100.0,20.47,Medium_Load,2024-08-31 19:15:00
23405,3.56,0.0,17.21,0.0,100.0,20.26,Medium_Load,2024-08-31 19:30:00
23406,3.31,0.0,14.83,0.0,100.0,21.78,Medium_Load,2024-08-31 19:45:00
23407,2.92,0.0,11.38,0.0,100.0,24.85,Medium_Load,2024-08-31 20:00:00
23408,2.92,0.0,11.34,0.0,100.0,24.94,Medium_Load,2024-08-31 20:15:00
23409,2.99,0.0,11.3,0.0,100.0,25.58,Medium_Load,2024-08-31 20:30:00
23410,2.99,0.0,11.2,0.0,100.0,25.79,Medium_Load,2024-08-31 20:45:00
23411,2.95,0.0,11.16,0.0,100.0,25.56,Medium_Load,2024-08-31 21:00:00
23412,2.99,0.0,11.05,0.0,100.0,26.12,Medium_Load,2024-08-31 21:15:00
23413,2.92,0.0,11.45,0.0,100.0,24.71,Medium_Load,2024-08-31 21:30:00
23414,2.81,0.0,11.99,0.0,100.0,22.82,Medium_Load,2024-08-31 21:45:00
23415,2.81,0.0,11.3,0.0,100.0,24.13,Medium_Load,2024-08-31 22:00:00
23416,2.7,4.61,0.11,0.0,50.54,99.92,Medium_Load,2024-08-31 22:15:00
23417,2.7,4.93,0.0,0.0,48.03,100.0,Medium_Load,2024-08-31 22:30:00
23418,2.66,5.0,0.0,0.0,46.97,100.0,Medium_Load,2024-08-31 22:45:00
23419,2.66,4.93,0.0,0.0,47.48,100.0,Medium_Load,2024-08-31 23:00:00
23420,2.66,4.64,0.0,0.0,49.73,100.0,Light_Load,2024-08-31 23:15:00
23421,2.63,4.25,0.0,0.0,52.62,100.0,Light_Load,2024-08-31 23:30:00
23422,3.82,5.44,0.0,0.0,57.47,100.0,Light_Load,2024-08-31 23:45:00
23423,3.85,6.01,0.0,0.0,53.94,100.0,Light_Load,2024-08-31 00:00:00
23424,2.63,4.46,0.0,0.0,50.79,100.0,Light_Load,2024-09-01 00:15:00
23425,2.63,4.54,0.0,0.0,50.13,100.0,Light_Load,2024-09-01 00:30:00
23426,2.66,4.72,0.0,0.0,49.1,100.0,Light_Load,2024-09-01 00:45:00
23427,2.63,4.64,0.0,0.0,49.31,100.0,Light_Load,2024-09-01 01:00:00
23428,2.74,4.9,0.0,0.0,48.81,100.0,Light_Load,2024-09-01 01:15:00
23429,2.7,4.97,0.0,0.0,47.74,100.0,Light_Load,2024-09-01 01:30:00
23430,2.63,4.61,0.0,0.0,49.55,100.0,Light_Load,2024-09-01 01:45:00
23431,2.66,4.61,0.0,0.0,49.98,100.0,Light_Load,2024-09-01 02:00:00
23432,2.63,4.68,0.0,0.0,48.99,100.0,Light_Load,2024-09-01 02:15:00
23433,2.66,4.75,0.0,0.0,48.86,100.0,Light_Load,2024-09-01 02:30:00
23434,2.7,4.64,0.0,0.0,50.29,100.0,Light_Load,2024-09-01 02:45:00
23435,2.63,4.54,0.0,0.0,50.13,100.0,Light_Load,2024-09-01 03:00:00
23436,2.66,4.57,0.0,0.0,50.3,100.0,Light_Load,2024-09-01 03:15:00
23437,2.63,4.61,0.0,0.0,49.55,100.0,Light_Load,2024-09-01 03:30:00
23438,2.63,4.46,0.0,0.0,50.79,100.0,Light_Load,2024-09-01 03:45:00
23439,2.81,4.97,0.0,0.0,49.22,100.0,Light_Load,2024-09-01 04:00:00
23440,3.2,6.3,0.0,0.0,45.29,100.0,Light_Load,2024-09-01 04:15:00
23441,2.77,4.82,0.0,0.0,49.83,100.0,Light_Load,2024-09-01 04:30:00
23442,2.66,4.61,0.0,0.0,49.98,100.0,Light_Load,2024-09-01 04:45:00
23443,3.2,6.16,0.0,0.0,46.1,100.0,Light_Load,2024-09-01 05:00:00
23444,3.17,6.12,0.0,0.0,45.99,100.0,Light_Load,2024-09-01 05:15:00
23445,2.59,4.39,0.0,0.0,50.81,100.0,Light_Load,2024-09-01 05:30:00
23446,2.56,4.36,0.0,0.0,50.63,100.0,Light_Load,2024-09-01 05:45:00
23447,2.63,4.46,0.0,0.0,50.79,100.0,Light_Load,2024-09-01 06:00:00
23448,2.56,4.39,0.0,0.0,50.37,100.0,Light_Load,2024-09-01 06:15:00
23449,2.56,4.46,0.0,0.0,49.78,100.0,Light_Load,2024-09-01 06:30:00
23450,2.56,4.39,0.0,0.0,50.37,100.0,Light_Load,2024-09-01 06:45:00
23451,2.56,4.39,0.0,0.0,50.37,100.0,Light_Load,2024-09-01 07:00:00
23452,2.59,4.54,0.0,0.0,49.55,100.0,Light_Load,2024-09-01 07:15:00
23453,2.66,4.5,0.0,0.0,50.89,100.0,Light_Load,2024-09-01 07:30:00
23454,2.77,4.54,0.0,0.0,52.08,100.0,Light_Load,2024-09-01 07:45:00
23455,2.7,4.46,0.0,0.0,51.79,100.0,Light_Load,2024-09-01 08:00:00
23456,26.17,25.7,0.0,0.01,71.35,100.0,Light_Load,2024-09-01 08:15:00
23457,50.18,46.58,0.0,0.02,73.29,100.0,Light_Load,2024-09-01 08:30:00
23458,42.37,30.46,0.0,0.02,81.2,100.0,Light_Load,2024-09-01 08:45:00
23459,41.76,15.3,0.0,0.02,93.9,100.0,Light_Load,2024-09-01 09:00:00
23460,31.46,7.99,0.0,0.01,96.92,100.0,Medium_Load,2024-09-01 09:15:00
23461,39.13,12.42,0.0,0.02,95.31,100.0,Medium_Load,2024-09-01 09:30:00
23462,56.95,32.62,0.0,0.03,86.77,100.0,Medium_Load,2024-09-01 09:45:00
23463,35.14,11.3,0.0,0.02,95.2,100.0,Medium_Load,2024-09-01 10:00:00
23464,51.34,22.14,0.0,0.02,91.83,100.0,Maximum_Load,2024-09-01 10:15:00
23465,48.67,25.6,0.0,0.02,88.5,100.0,Maximum_Load,2024-09-01 10:30:00
23466,32.36,9.5,0.0,0.01,95.95,100.0,Maximum_Load,2024-09-01 10:45:00
23467,31.14,7.63,0.0,0.01,97.13,100.0,Maximum_Load,2024-09-01 11:00:00
23468,35.53,10.8,0.0,0.02,95.68,100.0,Maximum_Load,2024-09-01 11:15:00
23469,52.63,26.46,0.0,0.02,89.34,100.0,Maximum_Load,2024-09-01 11:30:00
23470,57.38,37.08,0.0,0.03,83.99,100.0,Maximum_Load,2024-09-01 11:45:00
23471,21.67,15.12,3.71,0.01,82.01,98.57,Maximum_Load,2024-09-01 12:00:00
23472,3.17,0.0,11.92,0.0,100.0,25.7,Medium_Load,2024-09-01 12:15:00
23473,3.17,0.0,11.95,0.0,100.0,25.64,Medium_Load,2024-09-01 12:30:00
23474,3.31,0.0,11.81,0.0,100.0,26.99,Medium_Load,2024-09-01 12:45:00
23475,3.89,0.0,16.81,0.0,100.0,22.55,Medium_Load,2024-09-01 13:00:00
23476,13.43,2.92,9.86,0.01,97.72,80.61,Maximum_Load,2024-09-01 13:15:00
23477,32.8,8.03,0.0,0.02,97.13,100.0,Maximum_Load,2024-09-01 13:30:00
23478,52.2,25.67,0.0,0.02,89.74,100.0,Maximum_Load,2024-09-01 13:45:00
23479,56.56,36.97,0.0,0.03,83.7,100.0,Maximum_Load,2024-09-01 14:00:00
23480,33.91,9.86,0.0,0.02,96.02,100.0,Maximum_Load,2024-09-01 14:15:00
23481,42.41,16.63,0.0,0.02,93.1,100.0,Maximum_Load,2024-09-01 14:30:00
23482,44.75,14.69,0.0,0.02,95.01,100.0,Maximum_Load,2024-09-01 14:45:00
23483,47.7,26.06,0.0,0.02,87.76,100.0,Maximum_Load,2024-09-01 15:00:00
23484,44.82,24.8,0.0,0.02,87.5,100.0,Maximum_Load,2024-09-01 15:15:00
23485,31.68,7.49,0.0,0.01,97.32,100.0,Maximum_Load,2024-09-01 15:30:00
23486,23.69,2.81,3.28,0.01,99.3,99.06,Maximum_Load,2024-09-01 15:45:00
23487,5.65,0.0,16.09,0.0,100.0,33.13,Maximum_Load,2024-09-01 16:00:00
23488,5.04,0.0,17.93,0.0,100.0,27.06,Maximum_Load,2024-09-01 16:15:00
23489,3.64,0.0,18.58,0.0,100.0,19.23,Maximum_Load,2024-09-01 16:30:00
23490,3.6,0.0,18.61,0.0,100.0,18.99,Maximum_Load,2024-09-01 16:45:00
23491,3.64,0.0,18.58,0.0,100.0,19.23,Maximum_Load,2024-09-01 17:00:00
23492,3.6,0.0,18.29,0.0,100.0,19.31,Medium_Load,2024-09-01 17:15:00
23493,3.64,0.0,18.36,0.0,100.0,19.45,Medium_Load,2024-09-01 17:30:00
23494,3.53,0.0,18.5,0.0,100.0,18.74,Medium_Load,2024-09-01 17:45:00
